"original_row","filename","predicted_class","confidence","sign_name"
"3993","03993.png","39","0.99212950","좌측 통행"
"3994","03994.png","33","0.46683678","우회전 지시"
"3995","03995.png","13","0.91458166","양보"
"3996","03996.png","10","0.90069282","3.5톤 초과 차량 추월 금지"
"3997","03997.png","13","0.91603643","양보"
"3998","03998.png","4","0.93168575","제한속도 70km/h"
"3999","03999.png","4","0.92189860","제한속도 70km/h"
"4000","04000.png","25","0.93885934","도로 공사"
"4001","04001.png","34","0.96188480","좌회전 지시"
"4002","04002.png","12","0.94139826","우선도로"
"4003","04003.png","2","0.91799623","제한속도 50km/h"
"4004","04004.png","8","0.90532416","제한속도 120km/h"
"4005","04005.png","29","0.96897721","자전거 횡단 주의"
"4006","04006.png","31","0.93390977","야생동물 출현 주의"
"4007","04007.png","4","0.91515106","제한속도 70km/h"
"4008","04008.png","1","0.92353255","제한속도 30km/h"
"4009","04009.png","8","0.93197811","제한속도 120km/h"
"4010","04010.png","4","0.92404276","제한속도 70km/h"
"4011","04011.png","31","0.38060683","야생동물 출현 주의"
"4012","04012.png","0","0.92559159","제한속도 20km/h"
"4013","04013.png","15","0.92776644","모든 차량 통행 금지"
"4014","04014.png","13","0.91309595","양보"
"4015","04015.png","25","0.95338124","도로 공사"
"4016","04016.png","2","0.89668345","제한속도 50km/h"
"4017","04017.png","4","0.91992730","제한속도 70km/h"
"4018","04018.png","2","0.88041186","제한속도 50km/h"
"4019","04019.png","12","0.91145283","우선도로"
"4020","04020.png","28","0.97390014","어린이 보호"
"4021","04021.png","11","0.93189061","다음 교차로 우선권"
"4022","04022.png","35","0.94824696","직진 지시"
"4023","04023.png","4","0.92553687","제한속도 70km/h"
"4024","04024.png","10","0.90886635","3.5톤 초과 차량 추월 금지"
"4025","04025.png","38","0.88711143","우측 통행"
"4026","04026.png","31","0.94782245","야생동물 출현 주의"
"4027","04027.png","12","0.90179968","우선도로"
"4028","04028.png","7","0.91398937","제한속도 100km/h"
"4029","04029.png","16","0.98653656","3.5톤 초과 차량 통행 금지"
"4030","04030.png","6","0.93115842","제한속도 80km/h 해제"
"4031","04031.png","1","0.91439694","제한속도 30km/h"
"4032","04032.png","21","0.98519325","연속 굽은도로"
"4033","04033.png","5","0.92012525","제한속도 80km/h"
"4034","04034.png","13","0.90692949","양보"
"4035","04035.png","2","0.88784152","제한속도 50km/h"
"4036","04036.png","40","0.47789556","회전교차로"
"4037","04037.png","2","0.91504967","제한속도 50km/h"
"4038","04038.png","24","0.98999465","우측 차로 폭 감소"
"4039","04039.png","5","0.90389788","제한속도 80km/h"
"4040","04040.png","34","0.97298199","좌회전 지시"
"4041","04041.png","9","0.91613525","추월 금지"
"4042","04042.png","17","0.95147187","진입 금지"
"4043","04043.png","26","0.95043600","신호등 주의"
"4044","04044.png","25","0.94390339","도로 공사"
"4045","04045.png","24","0.99112517","우측 차로 폭 감소"
"4046","04046.png","12","0.91161072","우선도로"
"4047","04047.png","17","0.93667454","진입 금지"
"4048","04048.png","27","0.92743647","보행자 주의"
"4049","04049.png","35","0.94875067","직진 지시"
"4050","04050.png","29","0.98020726","자전거 횡단 주의"
"4051","04051.png","8","0.94842762","제한속도 120km/h"
"4052","04052.png","31","0.93623632","야생동물 출현 주의"
"4053","04053.png","5","0.91045475","제한속도 80km/h"
"4054","04054.png","15","0.92211515","모든 차량 통행 금지"
"4055","04055.png","22","0.51615399","노면 요철"
"4056","04056.png","10","0.90047091","3.5톤 초과 차량 추월 금지"
"4057","04057.png","28","0.91089809","어린이 보호"
"4058","04058.png","25","0.90409964","도로 공사"
"4059","04059.png","12","0.90824115","우선도로"
"4060","04060.png","8","0.96479666","제한속도 120km/h"
"4061","04061.png","9","0.93515253","추월 금지"
"4062","04062.png","11","0.93693608","다음 교차로 우선권"
"4063","04063.png","1","0.90516287","제한속도 30km/h"
"4064","04064.png","17","0.94845206","진입 금지"
"4065","04065.png","29","0.95275092","자전거 횡단 주의"
"4066","04066.png","38","0.90829849","우측 통행"
"4067","04067.png","2","0.87704003","제한속도 50km/h"
"4068","04068.png","36","0.98161119","직진 또는 우회전 지시"
"4069","04069.png","30","0.98021966","빙판·눈길 주의"
"4070","04070.png","30","0.97236854","빙판·눈길 주의"
"4071","04071.png","1","0.91692853","제한속도 30km/h"
"4072","04072.png","8","0.74766898","제한속도 120km/h"
"4073","04073.png","13","0.92706031","양보"
"4074","04074.png","38","0.91316265","우측 통행"
"4075","04075.png","1","0.39448655","제한속도 30km/h"
"4076","04076.png","5","0.91355497","제한속도 80km/h"
"4077","04077.png","29","0.96080720","자전거 횡단 주의"
"4078","04078.png","11","0.94165242","다음 교차로 우선권"
"4079","04079.png","18","0.97166324","일반 위험 주의"
"4080","04080.png","11","0.94683772","다음 교차로 우선권"
"4081","04081.png","10","0.89254081","3.5톤 초과 차량 추월 금지"
"4082","04082.png","4","0.91633320","제한속도 70km/h"
"4083","04083.png","15","0.93555152","모든 차량 통행 금지"
"4084","04084.png","12","0.91763109","우선도로"
"4085","04085.png","7","0.91364473","제한속도 100km/h"
"4086","04086.png","21","0.98202914","연속 굽은도로"
"4087","04087.png","38","0.91457069","우측 통행"
"4088","04088.png","28","0.85180432","어린이 보호"
"4089","04089.png","13","0.91723716","양보"
"4090","04090.png","7","0.93676597","제한속도 100km/h"
"4091","04091.png","12","0.90760243","우선도로"
"4092","04092.png","10","0.91536301","3.5톤 초과 차량 추월 금지"
"4093","04093.png","1","0.86523759","제한속도 30km/h"
"4094","04094.png","35","0.92856461","직진 지시"
"4095","04095.png","1","0.92420959","제한속도 30km/h"
"4096","04096.png","8","0.92838937","제한속도 120km/h"
"4097","04097.png","38","0.90788049","우측 통행"
"4098","04098.png","25","0.94366020","도로 공사"
"4099","04099.png","13","0.89990360","양보"
"4100","04100.png","15","0.89228493","모든 차량 통행 금지"
"4101","04101.png","12","0.90907323","우선도로"
"4102","04102.png","8","0.90840071","제한속도 120km/h"
"4103","04103.png","17","0.94984615","진입 금지"
"4104","04104.png","38","0.88819122","우측 통행"
"4105","04105.png","41","0.93619442","추월 금지 해제"
"4106","04106.png","31","0.92588133","야생동물 출현 주의"
"4107","04107.png","10","0.91052091","3.5톤 초과 차량 추월 금지"
"4108","04108.png","25","0.92860562","도로 공사"
"4109","04109.png","1","0.91724581","제한속도 30km/h"
"4110","04110.png","14","0.94557363","정지"
"4111","04111.png","17","0.94881392","진입 금지"
"4112","04112.png","23","0.89730871","미끄러운 도로"
"4113","04113.png","10","0.90191394","3.5톤 초과 차량 추월 금지"
"4114","04114.png","26","0.97747129","신호등 주의"
"4115","04115.png","31","0.94244462","야생동물 출현 주의"
"4116","04116.png","5","0.86999965","제한속도 80km/h"
"4117","04117.png","36","0.98189318","직진 또는 우회전 지시"
"4118","04118.png","14","0.95886475","정지"
"4119","04119.png","4","0.91396344","제한속도 70km/h"
"4120","04120.png","4","0.90997005","제한속도 70km/h"
"4121","04121.png","7","0.92674482","제한속도 100km/h"
"4122","04122.png","20","0.82136673","우측 위험 굽은도로"
"4123","04123.png","34","0.89593595","좌회전 지시"
"4124","04124.png","1","0.87336320","제한속도 30km/h"
"4125","04125.png","21","0.97591931","연속 굽은도로"
"4126","04126.png","14","0.93265587","정지"
"4127","04127.png","4","0.93386751","제한속도 70km/h"
"4128","04128.png","13","0.91663718","양보"
"4129","04129.png","6","0.88974696","제한속도 80km/h 해제"
"4130","04130.png","39","0.94715095","좌측 통행"
"4131","04131.png","11","0.92587256","다음 교차로 우선권"
"4132","04132.png","33","0.93935895","우회전 지시"
"4133","04133.png","30","0.96901065","빙판·눈길 주의"
"4134","04134.png","2","0.88283062","제한속도 50km/h"
"4135","04135.png","3","0.90911245","제한속도 60km/h"
"4136","04136.png","33","0.92948842","우회전 지시"
"4137","04137.png","1","0.93413115","제한속도 30km/h"
"4138","04138.png","40","0.96418679","회전교차로"
"4139","04139.png","1","0.90798968","제한속도 30km/h"
"4140","04140.png","13","0.91536212","양보"
"4141","04141.png","23","0.95891392","미끄러운 도로"
"4142","04142.png","18","0.91936874","일반 위험 주의"
"4143","04143.png","10","0.92104369","3.5톤 초과 차량 추월 금지"
"4144","04144.png","35","0.94248813","직진 지시"
"4145","04145.png","1","0.92976105","제한속도 30km/h"
"4146","04146.png","15","0.93330109","모든 차량 통행 금지"
"4147","04147.png","21","0.96844125","연속 굽은도로"
"4148","04148.png","14","0.93396389","정지"
"4149","04149.png","3","0.91407871","제한속도 60km/h"
"4150","04150.png","35","0.94745958","직진 지시"
"4151","04151.png","12","0.90906507","우선도로"
"4152","04152.png","9","0.92869502","추월 금지"
"4153","04153.png","33","0.92309946","우회전 지시"
"4154","04154.png","17","0.94059342","진입 금지"
"4155","04155.png","12","0.93169206","우선도로"
"4156","04156.png","25","0.93947238","도로 공사"
"4157","04157.png","18","0.91918063","일반 위험 주의"
"4158","04158.png","4","0.91538066","제한속도 70km/h"
"4159","04159.png","31","0.95816720","야생동물 출현 주의"
"4160","04160.png","11","0.92698604","다음 교차로 우선권"
"4161","04161.png","5","0.91409165","제한속도 80km/h"
"4162","04162.png","29","0.96395797","자전거 횡단 주의"
"4163","04163.png","11","0.92521256","다음 교차로 우선권"
"4164","04164.png","5","0.93588114","제한속도 80km/h"
"4165","04165.png","14","0.93921107","정지"
"4166","04166.png","15","0.91505468","모든 차량 통행 금지"
"4167","04167.png","5","0.92184317","제한속도 80km/h"
"4168","04168.png","38","0.89417833","우측 통행"
"4169","04169.png","14","0.92899424","정지"
"4170","04170.png","4","0.90428936","제한속도 70km/h"
"4171","04171.png","10","0.90703607","3.5톤 초과 차량 추월 금지"
"4172","04172.png","12","0.93116373","우선도로"
"4173","04173.png","2","0.87048095","제한속도 50km/h"
"4174","04174.png","13","0.93037415","양보"
"4175","04175.png","17","0.82177043","진입 금지"
"4176","04176.png","10","0.88528574","3.5톤 초과 차량 추월 금지"
"4177","04177.png","4","0.91901869","제한속도 70km/h"
"4178","04178.png","5","0.92889404","제한속도 80km/h"
"4179","04179.png","4","0.90238315","제한속도 70km/h"
"4180","04180.png","0","0.91048187","제한속도 20km/h"
"4181","04181.png","8","0.94596761","제한속도 120km/h"
"4182","04182.png","31","0.93489861","야생동물 출현 주의"
"4183","04183.png","4","0.92891109","제한속도 70km/h"
"4184","04184.png","41","0.98245025","추월 금지 해제"
"4185","04185.png","21","0.98202765","연속 굽은도로"
"4186","04186.png","20","0.97841197","우측 위험 굽은도로"
"4187","04187.png","25","0.90134174","도로 공사"
"4188","04188.png","14","0.94243085","정지"
"4189","04189.png","1","0.90368062","제한속도 30km/h"
"4190","04190.png","11","0.91701156","다음 교차로 우선권"
"4191","04191.png","21","0.97049540","연속 굽은도로"
"4192","04192.png","11","0.92817354","다음 교차로 우선권"
"4193","04193.png","18","0.94634002","일반 위험 주의"
"4194","04194.png","10","0.90075541","3.5톤 초과 차량 추월 금지"
"4195","04195.png","5","0.89366233","제한속도 80km/h"
"4196","04196.png","12","0.91655487","우선도로"
"4197","04197.png","13","0.88266665","양보"
"4198","04198.png","31","0.94845837","야생동물 출현 주의"
"4199","04199.png","12","0.94764119","우선도로"
"4200","04200.png","2","0.90905631","제한속도 50km/h"
"4201","04201.png","12","0.90281337","우선도로"
"4202","04202.png","13","0.89822656","양보"
"4203","04203.png","16","0.98675215","3.5톤 초과 차량 통행 금지"
"4204","04204.png","3","0.89767879","제한속도 60km/h"
"4205","04205.png","2","0.88954389","제한속도 50km/h"
"4206","04206.png","10","0.89887577","3.5톤 초과 차량 추월 금지"
"4207","04207.png","5","0.93523967","제한속도 80km/h"
"4208","04208.png","31","0.94660592","야생동물 출현 주의"
"4209","04209.png","12","0.88403267","우선도로"
"4210","04210.png","14","0.94882625","정지"
"4211","04211.png","17","0.91692883","진입 금지"
"4212","04212.png","17","0.94649506","진입 금지"
"4213","04213.png","13","0.92177796","양보"
"4214","04214.png","17","0.94923007","진입 금지"
"4215","04215.png","16","0.97650778","3.5톤 초과 차량 통행 금지"
"4216","04216.png","31","0.95092946","야생동물 출현 주의"
"4217","04217.png","11","0.88591921","다음 교차로 우선권"
"4218","04218.png","26","0.97356254","신호등 주의"
"4219","04219.png","12","0.21975993","우선도로"
"4220","04220.png","13","0.91420043","양보"
"4221","04221.png","7","0.93851233","제한속도 100km/h"
"4222","04222.png","13","0.91026241","양보"
"4223","04223.png","2","0.88857603","제한속도 50km/h"
"4224","04224.png","18","0.93756574","일반 위험 주의"
"4225","04225.png","8","0.89533418","제한속도 120km/h"
"4226","04226.png","7","0.93820381","제한속도 100km/h"
"4227","04227.png","1","0.92997110","제한속도 30km/h"
"4228","04228.png","9","0.91224855","추월 금지"
"4229","04229.png","38","0.91065228","우측 통행"
"4230","04230.png","9","0.92700088","추월 금지"
"4231","04231.png","13","0.88822234","양보"
"4232","04232.png","13","0.90218449","양보"
"4233","04233.png","1","0.92732847","제한속도 30km/h"
"4234","04234.png","1","0.92101312","제한속도 30km/h"
"4235","04235.png","8","0.91468775","제한속도 120km/h"
"4236","04236.png","2","0.63945109","제한속도 50km/h"
