original_row,filename,predicted_class,confidence
5053,05065.png,13,0.91120720
5054,05066.png,24,0.98867130
5055,05067.png,10,0.88186395
5056,05068.png,19,0.99506563
5057,05069.png,25,0.92979473
5058,05070.png,10,0.92035085
5059,05071.png,11,0.91049755
5060,05073.png,13,0.56880993
5061,05075.png,15,0.92034584
5062,05076.png,1,0.85805988
5063,05078.png,12,0.91029304
5064,05079.png,4,0.93303239
5065,05080.png,14,0.94630420
5066,05081.png,10,0.90535635
5067,05082.png,10,0.91361743
5068,05083.png,12,0.91964692
5069,05084.png,5,0.92255640
5070,05085.png,2,0.92964447
5071,05086.png,13,0.91973817
5072,05087.png,1,0.91541553
5073,05088.png,13,0.93319798
5074,05089.png,9,0.92156643
5075,05090.png,9,0.92894632
5076,05091.png,2,0.83708894
5077,05092.png,10,0.90110594
5078,05093.png,19,0.23211032
5079,05094.png,10,0.91345382
5080,05095.png,22,0.72662914
5081,05096.png,13,0.90815997
5082,05097.png,2,0.93287212
5083,05098.png,1,0.90075278
5084,05099.png,7,0.93198150
5085,05100.png,5,0.92618638
5086,05101.png,18,0.96590471
5087,05102.png,12,0.89341027
5088,05103.png,5,0.94518417
5089,05104.png,2,0.91993946
5090,05105.png,25,0.91271871
5091,05106.png,1,0.90640914
5092,05107.png,38,0.91287857
5093,05108.png,35,0.43868536
5094,05109.png,25,0.93882114
5095,05110.png,38,0.90352976
5096,05111.png,1,0.85903382
5097,05112.png,14,0.93165874
5098,05113.png,5,0.94971186
5099,05114.png,35,0.88408566
5100,05115.png,14,0.95754945
5101,05116.png,15,0.94623983
5102,05117.png,15,0.85250169
5103,05118.png,4,0.91519994
5104,05119.png,9,0.91148382
5105,05120.png,10,0.92049378
5106,05121.png,1,0.90315419
5107,05122.png,1,0.89206582
5108,05123.png,38,0.89179015
5109,05124.png,12,0.91651714
5110,05125.png,39,0.99286932
5111,05126.png,12,0.90128517
5112,05127.png,40,0.93936598
5113,05129.png,15,0.90878057
5114,05130.png,18,0.94043863
5115,05131.png,17,0.92440158
5116,05132.png,39,0.98991346
5117,05133.png,5,0.93775076
5118,05134.png,23,0.97644502
5119,05135.png,3,0.92719173
5120,05136.png,3,0.89803946
5121,05137.png,25,0.94169343
5122,05138.png,38,0.90361929
5123,05139.png,2,0.90618479
5124,05140.png,13,0.92457694
5125,05141.png,12,0.91002530
5126,05142.png,14,0.94757420
5127,05143.png,13,0.92343020
5128,05144.png,38,0.89637816
5129,05145.png,4,0.91621560
5130,05146.png,10,0.90250295
5131,05147.png,38,0.93007398
5132,05148.png,2,0.85239929
5133,05149.png,31,0.82739443
5134,05150.png,4,0.93212920
5135,05151.png,25,0.95130885
5136,05152.png,18,0.88432509
5137,05153.png,2,0.88882595
5138,05154.png,3,0.90767336
5139,05155.png,13,0.90438610
5140,05157.png,5,0.94338739
5141,05158.png,38,0.91003138
5142,05159.png,4,0.91652501
5143,05160.png,34,0.93400407
5144,05161.png,5,0.54146224
5145,05162.png,11,0.94430649
5146,05163.png,11,0.92030102
5147,05164.png,18,0.95816642
5148,05166.png,17,0.94517511
5149,05167.png,1,0.90030450
5150,05168.png,10,0.90738988
5151,05169.png,12,0.91949511
5152,05170.png,3,0.91710740
5153,05171.png,38,0.90426189
5154,05172.png,23,0.98394901
5155,05173.png,13,0.91531247
5156,05174.png,4,0.93002272
5157,05177.png,8,0.93627965
5158,05178.png,4,0.92375946
5159,05179.png,13,0.92545670
5160,05180.png,31,0.87832499
5161,05181.png,38,0.91462123
5162,05182.png,12,0.54720426
5163,05183.png,35,0.95003581
5164,05184.png,7,0.93596792
5165,05185.png,10,0.92051214
5166,05186.png,7,0.91145909
5167,05187.png,1,0.90558815
5168,05188.png,4,0.93314505
5169,05189.png,20,0.97366387
5170,05190.png,14,0.95805413
5171,05191.png,13,0.91808081
5172,05192.png,2,0.90806371
5173,05193.png,17,0.82559580
5174,05194.png,13,0.91250867
5175,05195.png,36,0.97645003
5176,05196.png,1,0.90956628
5177,05197.png,38,0.92739904
5178,05198.png,3,0.92136407
5179,05199.png,13,0.89875454
5180,05200.png,35,0.91970974
5181,05201.png,2,0.89352733
5182,05202.png,18,0.93345517
5183,05203.png,13,0.92690933
5184,05204.png,12,0.90670961
5185,05205.png,2,0.88983756
5186,05206.png,1,0.93314832
5187,05207.png,11,0.94162333
5188,05208.png,5,0.92331535
5189,05209.png,13,0.92074406
5190,05210.png,10,0.91075832
5191,05211.png,38,0.89528966
5192,05212.png,25,0.92513549
5193,05213.png,14,0.94660455
5194,05214.png,5,0.97032464
5195,05215.png,1,0.85174525
5196,05216.png,9,0.92242819
5197,05217.png,17,0.90621239
5198,05218.png,40,0.93614590
5199,05219.png,12,0.91267443
5200,05220.png,4,0.91750038
5201,05221.png,31,0.91990972
5202,05222.png,40,0.96311593
5203,05224.png,2,0.91444606
5204,05225.png,6,0.97465354
5205,05226.png,1,0.92673993
5206,05227.png,11,0.89330089
5207,05229.png,35,0.93636715
5208,05230.png,9,0.89965528
5209,05231.png,3,0.91042066
5210,05232.png,14,0.95353174
5211,05233.png,27,0.75247979
5212,05234.png,38,0.90462643
5213,05235.png,5,0.92971992
5214,05236.png,4,0.91892207
5215,05237.png,2,0.93426132
5216,05238.png,38,0.93573803
5217,05239.png,18,0.63310146
5218,05240.png,4,0.92901224
5219,05241.png,38,0.90762061
5220,05242.png,38,0.90436000
5221,05243.png,3,0.90560985
5222,05244.png,12,0.90100086
5223,05245.png,1,0.92376149
5224,05246.png,20,0.96536183
5225,05247.png,5,0.89692909
5226,05248.png,40,0.94677293
5227,05249.png,2,0.87708312
5228,05250.png,38,0.89862174
5229,05252.png,1,0.92541462
5230,05253.png,12,0.90396762
5231,05254.png,5,0.93652040
5232,05255.png,3,0.92622536
5233,05256.png,4,0.91594738
5234,05257.png,15,0.91979069
5235,05258.png,13,0.92809933
5236,05259.png,38,0.91543841
5237,05260.png,1,0.90593624
5238,05261.png,38,0.91987842
5239,05262.png,3,0.87052667
5240,05263.png,2,0.90759635
5241,05264.png,10,0.94111967
5242,05265.png,1,0.89999640
5243,05266.png,38,0.91891825
5244,05267.png,13,0.91724992
5245,05268.png,18,0.92679870
5246,05269.png,1,0.90558785
5247,05270.png,5,0.92162049
5248,05271.png,23,0.91251391
5249,05272.png,1,0.86649817
5250,05273.png,4,0.92623615
5251,05274.png,31,0.93330193
5252,05275.png,12,0.93282717
5253,05276.png,12,0.91416752
5254,05277.png,25,0.90569544
5255,05278.png,5,0.92563564
5256,05279.png,4,0.92557055
5257,05281.png,25,0.93460697
5258,05282.png,7,0.95242643
5259,05283.png,38,0.90714896
5260,05284.png,17,0.94817191
5261,05285.png,12,0.91197634
5262,05286.png,10,0.92347735
5263,05287.png,13,0.92665219
5264,05288.png,15,0.93795270
5265,05289.png,23,0.19866930
5266,05290.png,18,0.96642518
5267,05291.png,25,0.95028657
5268,05292.png,34,0.97283721
5269,05293.png,20,0.96911210
5270,05294.png,11,0.92589790
5271,05295.png,20,0.97903639
5272,05296.png,23,0.91980803
5273,05297.png,12,0.92204058
5274,05298.png,32,0.21255274
5275,05299.png,36,0.96767932
5276,05300.png,18,0.92954868
5277,05301.png,11,0.93203175
5278,05302.png,33,0.94751650
5279,05303.png,7,0.91624171
5280,05304.png,17,0.94743240
5281,05305.png,10,0.91634572
5282,05306.png,38,0.90713590
5283,05307.png,2,0.52841842
5284,05308.png,2,0.89879650
5285,05309.png,6,0.93550467
5286,05310.png,13,0.90965939
5287,05311.png,14,0.93376887
5288,05312.png,1,0.90389830
5289,05314.png,35,0.95182240
5290,05315.png,38,0.88420004
5291,05316.png,11,0.93910605
5292,05317.png,35,0.94932848
5293,05318.png,18,0.92430007
5294,05319.png,18,0.96236771
5295,05320.png,15,0.93866438
5296,05321.png,2,0.90909308
5297,05322.png,3,0.89169496
5298,05323.png,13,0.90863705
5299,05324.png,8,0.94538021
5300,05325.png,31,0.93690616
5301,05326.png,4,0.93799245
5302,05327.png,18,0.93329984
5303,05328.png,13,0.90396625
5304,05329.png,25,0.94410139
5305,05330.png,2,0.88203704
5306,05331.png,25,0.92909867
5307,05332.png,25,0.94635576
5308,05333.png,1,0.74589443
5309,05334.png,8,0.94531083
5310,05335.png,31,0.93367958
5311,05336.png,40,0.90921593
5312,05337.png,22,0.68894476
5313,05338.png,31,0.93229461
5314,05339.png,9,0.90742755
5315,05340.png,25,0.93330711
5316,05341.png,25,0.92975730
5317,05342.png,24,0.98769403
5318,05343.png,1,0.91907054
5319,05344.png,4,0.91862619
5320,05345.png,12,0.90709573
5321,05346.png,33,0.93610394
5322,05347.png,5,0.92966831
5323,05348.png,4,0.92272669
5324,05350.png,1,0.90535605
5325,05351.png,9,0.93669230
5326,05352.png,11,0.43657196
5327,05353.png,4,0.82727188
5328,05354.png,33,0.94012272
5329,05356.png,4,0.94274509
5330,05357.png,17,0.93596053
5331,05358.png,4,0.91975206
5332,05359.png,40,0.87337530
5333,05360.png,4,0.95088279
5334,05361.png,5,0.93994600
5335,05362.png,3,0.90350389
5336,05364.png,6,0.91943896
5337,05365.png,34,0.94289768
5338,05366.png,13,0.92818344
5339,05367.png,14,0.94379610
5340,05368.png,1,0.91890031
5341,05369.png,34,0.21021576
5342,05370.png,5,0.92078894
5343,05371.png,3,0.89817619
5344,05372.png,1,0.89305878
5345,05373.png,1,0.91233695
5346,05374.png,9,0.94155043
5347,05375.png,5,0.90246141
5348,05376.png,12,0.89928752
5349,05377.png,15,0.91720074
5350,05378.png,13,0.91870511
5351,05379.png,24,0.98080140
5352,05380.png,15,0.92226195
5353,05381.png,20,0.74445516
5354,05382.png,2,0.87193507
5355,05384.png,9,0.89707273
5356,05385.png,7,0.92248571
5357,05386.png,35,0.94345015
5358,05387.png,10,0.91951960
5359,05388.png,14,0.95804572
5360,05389.png,17,0.92915887
5361,05390.png,15,0.93129790
5362,05391.png,2,0.92397702
5363,05392.png,2,0.87976187
5364,05393.png,18,0.90864265
5365,05395.png,7,0.92401111
5366,05396.png,8,0.94623905
5367,05397.png,35,0.85896540
5368,05398.png,12,0.91674668
5369,05399.png,9,0.92631751
5370,05401.png,13,0.89213711
5371,05402.png,13,0.90836418
5372,05404.png,20,0.88346881
5373,05405.png,21,0.98758763
5374,05406.png,34,0.94133645
5375,05407.png,14,0.93957800
5376,05408.png,12,0.93391913
5377,05409.png,38,0.92386037
5378,05410.png,4,0.94984752
5379,05411.png,18,0.96168512
5380,05412.png,13,0.91694409
5381,05413.png,18,0.95766062
5382,05414.png,4,0.91661733
5383,05415.png,12,0.91475219
5384,05416.png,11,0.92375344
5385,05417.png,12,0.89120376
5386,05418.png,15,0.94618857
5387,05419.png,12,0.91831243
5388,05420.png,37,0.98115093
5389,05421.png,7,0.91395879
5390,05422.png,31,0.95812440
5391,05423.png,15,0.92095643
5392,05424.png,14,0.94656366
5393,05425.png,9,0.92439866
5394,05426.png,36,0.97469294
5395,05427.png,38,0.91657871
5396,05428.png,2,0.88473809
5397,05429.png,13,0.91995746
5398,05430.png,31,0.93305683
5399,05431.png,12,0.91621530
5400,05432.png,8,0.94511175
5401,05433.png,11,0.91256344
5402,05434.png,4,0.92215806
5403,05435.png,11,0.90060598
5404,05436.png,38,0.90764898
5405,05437.png,10,0.89216012
5406,05438.png,38,0.92309815
5407,05439.png,1,0.94053584
5408,05440.png,12,0.91022205
5409,05441.png,6,0.96472967
5410,05442.png,4,0.92448068
5411,05443.png,11,0.91314191
5412,05445.png,20,0.96518910
5413,05446.png,9,0.92820436
5414,05447.png,10,0.90299952
5415,05448.png,15,0.95570892
5416,05449.png,10,0.91067541
5417,05450.png,35,0.93118560
5418,05451.png,15,0.94914371
5419,05452.png,38,0.91375798
5420,05453.png,8,0.94028735
5421,05454.png,5,0.88598502
5422,05456.png,11,0.95163023
5423,05457.png,13,0.90579361
5424,05458.png,12,0.91968298
5425,05460.png,8,0.94135916
5426,05461.png,3,0.93432289
5427,05462.png,4,0.93774456
5428,05463.png,13,0.87592256
5429,05465.png,34,0.88825363
5430,05466.png,36,0.96031094
5431,05467.png,10,0.90195692
5432,05468.png,2,0.88711488
5433,05469.png,8,0.90533441
5434,05470.png,22,0.96039349
5435,05471.png,11,0.92458683
5436,05472.png,25,0.93907714
5437,05473.png,2,0.86569583
5438,05474.png,38,0.90492874
5439,05475.png,4,0.96659207
5440,05476.png,11,0.95201242
5441,05477.png,13,0.92996901
5442,05478.png,21,0.98545408
5443,05479.png,15,0.93798584
5444,05480.png,10,0.89129525
5445,05481.png,5,0.93870252
5446,05482.png,15,0.66744745
5447,05483.png,7,0.91315717
5448,05484.png,38,0.91748595
5449,05485.png,5,0.95977759
5450,05486.png,10,0.90465158
5451,05487.png,12,0.91934526
5452,05488.png,10,0.90924609
5453,05489.png,35,0.94025004
5454,05490.png,34,0.32707667
5455,05491.png,3,0.90776545
5456,05492.png,8,0.92938733
5457,05493.png,38,0.90932137
5458,05494.png,2,0.91252464
5459,05495.png,38,0.57779747
5460,05497.png,31,0.95288318
5461,05499.png,33,0.93688691
5462,05500.png,17,0.95285231
5463,05501.png,10,0.87494892
5464,05502.png,2,0.89649129
5465,05504.png,11,0.92243475
5466,05505.png,38,0.89474475
5467,05506.png,38,0.91758281
5468,05507.png,25,0.78061217
5469,05508.png,13,0.93093628
5470,05510.png,38,0.77990556
5471,05511.png,7,0.93187177
5472,05512.png,13,0.92306936
5473,05513.png,4,0.91226703
5474,05514.png,38,0.93023056
5475,05515.png,19,0.99553972
5476,05516.png,35,0.94076073
5477,05517.png,17,0.92739791
5478,05518.png,27,0.93924361
5479,05521.png,6,0.74077189
5480,05522.png,38,0.92398232
5481,05523.png,31,0.94807434
5482,05524.png,31,0.92599386
5483,05525.png,2,0.88696444
5484,05526.png,11,0.92619169
5485,05527.png,32,0.97453475
5486,05528.png,37,0.98871511
5487,05529.png,12,0.59437603
5488,05530.png,9,0.93080103
5489,05531.png,7,0.94325596
5490,05532.png,17,0.94646937
5491,05533.png,38,0.89737409
5492,05534.png,7,0.92903912
5493,05535.png,14,0.94941646
5494,05536.png,2,0.86049187
5495,05537.png,1,0.86383682
5496,05538.png,11,0.91819525
5497,05539.png,1,0.90490562
5498,05540.png,29,0.97889531
5499,05541.png,11,0.91993815
5500,05542.png,5,0.93198752
5501,05543.png,14,0.95222187
5502,05544.png,9,0.92333448
5503,05545.png,38,0.91011924
5504,05546.png,10,0.91614676
5505,05547.png,25,0.90446472
5506,05549.png,17,0.94398367
5507,05550.png,10,0.90196335
5508,05551.png,1,0.91852349
5509,05552.png,13,0.92966139
5510,05553.png,9,0.92782903
5511,05554.png,11,0.94828159
5512,05555.png,39,0.98922813
5513,05556.png,18,0.93238974
5514,05557.png,25,0.80142754
5515,05558.png,33,0.94991571
5516,05559.png,13,0.92023838
5517,05560.png,7,0.89494234
5518,05561.png,12,0.93723202
5519,05563.png,10,0.90679407
5520,05564.png,8,0.94773543
5521,05565.png,5,0.72581261
5522,05566.png,38,0.89242417
5523,05567.png,12,0.90549195
5524,05568.png,32,0.97554737
5525,05569.png,8,0.92526299
5526,05570.png,13,0.92411953
5527,05571.png,38,0.91770166
5528,05572.png,7,0.95373148
5529,05573.png,7,0.93756503
5530,05574.png,18,0.47299448
5531,05575.png,15,0.94174957
5532,05576.png,4,0.94735169
5533,05577.png,18,0.93099475
5534,05578.png,33,0.93890256
5535,05579.png,2,0.93146664
5536,05580.png,1,0.91122371
5537,05581.png,2,0.89183784
5538,05582.png,11,0.91839743
5539,05583.png,1,0.88986075
5540,05584.png,17,0.94241667
5541,05585.png,1,0.88583720
5542,05586.png,1,0.86905235
5543,05587.png,12,0.91118461
5544,05588.png,10,0.92361808
5545,05589.png,10,0.89955342
5546,05590.png,13,0.90422124
5547,05591.png,4,0.92485565
5548,05592.png,2,0.89872402
5549,05593.png,36,0.98152059
5550,05594.png,8,0.93045598
5551,05595.png,12,0.91444206
5552,05596.png,7,0.93200552
5553,05597.png,11,0.94975001
5554,05598.png,5,0.90991151
5555,05599.png,15,0.91635722
5556,05601.png,40,0.92365694
5557,05602.png,1,0.89355749
5558,05603.png,7,0.94895422
5559,05604.png,4,0.92110044
5560,05605.png,17,0.95886505
5561,05606.png,9,0.91369557
5562,05607.png,17,0.90593427
5563,05608.png,40,0.91698009
5564,05609.png,7,0.95365578
5565,05610.png,31,0.95387775
5566,05611.png,10,0.91291857
5567,05612.png,18,0.94386250
5568,05613.png,13,0.92069525
5569,05614.png,25,0.91987574
5570,05615.png,17,0.94786769
5571,05616.png,9,0.90594941
5572,05617.png,38,0.91638923
5573,05618.png,7,0.93805116
5574,05619.png,3,0.90510517
5575,05620.png,29,0.97709310
5576,05621.png,12,0.93017673
5577,05622.png,8,0.92298883
5578,05623.png,10,0.90981758
5579,05624.png,25,0.92631155
5580,05625.png,10,0.91076559
5581,05626.png,5,0.95335358
5582,05627.png,3,0.92772633
5583,05628.png,37,0.97960597
5584,05630.png,7,0.92767155
5585,05631.png,3,0.91367108
5586,05632.png,14,0.94384050
5587,05633.png,35,0.94881111
5588,05634.png,13,0.89684796
5589,05635.png,17,0.94685221
5590,05636.png,15,0.94720066
5591,05637.png,21,0.94693100
5592,05638.png,13,0.90964323
5593,05639.png,38,0.86312604
5594,05640.png,3,0.90024102
5595,05641.png,3,0.87759805
5596,05642.png,11,0.94145799
5597,05643.png,18,0.94807184
5598,05644.png,20,0.87590063
5599,05645.png,5,0.92397159
5600,05646.png,8,0.93481308
5601,05647.png,18,0.94469464
5602,05648.png,5,0.93855536
5603,05649.png,7,0.93245327
5604,05650.png,12,0.92233932
5605,05651.png,5,0.93751001
5606,05652.png,38,0.91579002
5607,05653.png,14,0.95482898
5608,05654.png,2,0.86930668
5609,05655.png,4,0.92909217
5610,05656.png,17,0.96127087
5611,05657.png,2,0.92051840
5612,05658.png,37,0.98923618
5613,05659.png,40,0.95842195
5614,05660.png,31,0.95497549
5615,05661.png,7,0.95304126
5616,05662.png,18,0.96695787
5617,05663.png,13,0.91381949
5618,05665.png,13,0.91604501
5619,05666.png,7,0.93299162
5620,05667.png,27,0.86360669
5621,05668.png,5,0.90394884
5622,05669.png,7,0.93633038
5623,05670.png,31,0.94614214
5624,05671.png,2,0.90026355
5625,05672.png,4,0.94833833
5626,05673.png,8,0.92882657
5627,05674.png,11,0.93716341
5628,05675.png,8,0.93710619
5629,05676.png,25,0.93533039
5630,05677.png,9,0.90340126
5631,05678.png,14,0.95911974
5632,05679.png,12,0.89394355
5633,05680.png,10,0.88460171
5634,05682.png,17,0.93057501
5635,05683.png,38,0.89784741
5636,05684.png,25,0.92904651
5637,05686.png,5,0.91070324
5638,05687.png,1,0.93202406
5639,05688.png,35,0.93491936
5640,05689.png,2,0.90344036
5641,05690.png,2,0.92829549
5642,05691.png,11,0.93915254
5643,05692.png,12,0.89733195
5644,05693.png,27,0.74798441
5645,05694.png,17,0.95863640
5646,05695.png,12,0.92097896
5647,05696.png,33,0.91578460
5648,05697.png,38,0.90082097
5649,05698.png,2,0.90315002
5650,05699.png,4,0.92503124
5651,05700.png,8,0.80849445
5652,05702.png,12,0.91457397
5653,05703.png,29,0.96685219
5654,05704.png,1,0.92709708
5655,05705.png,41,0.95830607
5656,05706.png,17,0.95827228
5657,05707.png,38,0.91746891
5658,05708.png,35,0.93279397
5659,05709.png,9,0.92259312
5660,05710.png,2,0.90136009
5661,05711.png,2,0.91919547
5662,05712.png,19,0.95663089
5663,05713.png,12,0.88346368
5664,05714.png,5,0.94342512
5665,05715.png,2,0.89544660
5666,05716.png,25,0.91121429
5667,05717.png,2,0.91144955
5668,05718.png,33,0.92969352
5669,05719.png,7,0.90727651
5670,05720.png,35,0.95123547
5671,05721.png,4,0.93792921
5672,05722.png,35,0.95880532
5673,05723.png,12,0.88904321
5674,05725.png,7,0.92172790
5675,05726.png,10,0.88581258
5676,05727.png,42,0.85664874
5677,05728.png,13,0.91769946
5678,05729.png,5,0.94619757
5679,05730.png,31,0.95133322
5680,05731.png,3,0.92455381
5681,05732.png,38,0.92251301
5682,05733.png,1,0.64306492
5683,05735.png,11,0.93929321
5684,05737.png,4,0.92461854
5685,05738.png,10,0.90785784
5686,05739.png,4,0.92834789
5687,05740.png,5,0.94804281
5688,05741.png,8,0.92944342
5689,05742.png,24,0.94758797
5690,05743.png,31,0.94999224
5691,05744.png,3,0.90528595
5692,05745.png,4,0.92646265
5693,05746.png,12,0.90929979
5694,05747.png,21,0.98032570
5695,05748.png,29,0.96304643
5696,05750.png,4,0.91791737
5697,05751.png,1,0.91842002
5698,05753.png,5,0.95105988
5699,05754.png,10,0.89520139
5700,05755.png,4,0.91819710
5701,05756.png,9,0.92473960
5702,05757.png,7,0.93292379
5703,05758.png,25,0.92872941
5704,05759.png,4,0.91782939
5705,05760.png,21,0.62901872
5706,05761.png,5,0.92087543
5707,05762.png,12,0.91930413
5708,05763.png,4,0.92256856
5709,05764.png,3,0.92111182
5710,05765.png,2,0.90679067
5711,05766.png,39,0.99296969
5712,05767.png,38,0.90572447
5713,05768.png,33,0.94375759
5714,05769.png,33,0.94423181
5715,05770.png,1,0.88603389
5716,05771.png,37,0.99041092
5717,05772.png,36,0.98046732
5718,05773.png,5,0.91640985
5719,05774.png,24,0.99236965
5720,05775.png,13,0.91141784
5721,05776.png,7,0.92338395
5722,05777.png,10,0.91211575
5723,05778.png,19,0.98594427
5724,05781.png,18,0.91832805
5725,05782.png,12,0.91230738
5726,05783.png,14,0.93918735
5727,05784.png,38,0.90947318
5728,05785.png,5,0.94393313
5729,05786.png,42,0.95686251
5730,05787.png,13,0.90995622
5731,05788.png,5,0.90628660
5732,05789.png,3,0.89745384
5733,05790.png,10,0.89632779
5734,05791.png,37,0.98765159
5735,05792.png,5,0.86631173
5736,05793.png,31,0.93414521
5737,05795.png,9,0.93162483
5738,05796.png,3,0.91091263
5739,05797.png,24,0.98777997
5740,05798.png,13,0.92119002
5741,05800.png,10,0.91563094
5742,05801.png,33,0.94725114
5743,05803.png,4,0.91498488
5744,05804.png,12,0.91346437
5745,05805.png,37,0.98336351
5746,05807.png,25,0.93855464
5747,05808.png,11,0.94064838
5748,05809.png,38,0.91477543
5749,05810.png,38,0.88362217
5750,05811.png,5,0.88931334
5751,05812.png,13,0.91245663
5752,05813.png,1,0.92216921
